1.19389,20,17.21488,-0.02094,0,-0.99978
1.17572,20,16.34716,-0.02094,0,-0.99978
1.15754,20,15.47944,-0.02106,0,-0.99978
1.13917,20,14.61172,-0.02193,0,-0.99976
1.11948,20,13.74402,-0.02269,0,-0.99974
1.09979,20,12.87633,-0.02413,0,-0.99971
1.07759,20,12.0087,-0.02588,0,-0.99967
1.05487,20,11.14109,-0.02845,0,-0.9996
1.0282,20,10.27359,-0.03281,0,-0.99946
0.99791,20,9.4062,-0.03869,0,-0.99925
0.96104,20,8.53916,-0.05613,0,-0.99842
0.9005,20,7.67336,-0.06975,0,-0.99756
0.83996,20,6.80756,-0.08564,0,-0.99633
0.75186,20,5.94417,-0.10302,0,-0.99468
0.66114,20,5.08101,-0.11509,0,-0.99336
0.55211,20,4.2201,-0.12564,0,-0.99208
0.43132,20,3.36063,-0.14969,0,-0.98873
0.30142,20,2.50261,-0.16168,0,-0.98684
0.15071,20,1.64788,-0.17365,0,-0.98481
0,20,0.79315,-0.17365,0,-0.98481
0,30,1.27407,-0.17365,0,0.98481
-0.15071,30,2.1288,-0.17365,0,0.98481
-0.30142,30,2.98353,-0.16168,0,0.98684
-0.43132,30,3.84155,-0.14443,0,0.98951
-0.55211,30,4.70102,-0.13241,0,0.99119
-0.66114,30,5.56193,-0.11509,0,0.99336
-0.75186,30,6.42509,-0.10302,0,0.99468
-0.83996,30,7.28848,-0.08564,0,0.99633
-0.9005,30,8.15428,-0.06975,0,0.99756
-0.96104,30,9.02008,-0.05613,0,0.99842
-0.99791,30,9.88712,-0.03869,0,0.99925
-1.0282,30,10.75451,-0.03281,0,0.99946
-1.05487,30,11.62201,-0.02845,0,0.9996
-1.07759,30,12.48962,-0.02588,0,0.99967
-1.09979,30,13.35725,-0.02413,0,0.99971
-1.11948,30,14.22494,-0.02269,0,0.99974
-1.13917,30,15.09264,-0.02193,0,0.99976
-1.15754,30,15.96036,-0.02106,0,0.99978
-1.17572,30,16.82808,-0.02094,0,0.99978
-1.19389,30,17.6958,-0.02094,0,0.99978
